key,stand,significant,factor,date
temp=80-90 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.1558671246570169,2026-08-19
temp=70-80 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1519986760295046,2026-08-19
temp=80-90 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.1480192041438814,2026-08-19
temp=70-80 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1441756789765356,2026-08-19
temp=60-70 wind=Calm speed=10-15mph,L,no (CI overlaps baseline),0.1386606792211584,2026-08-19
temp=90+ wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1350029684709992,2026-08-19
temp=90+ wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1272895769468425,2026-08-19
temp=80-90 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.1269782202198837,2026-08-19
temp=80-90 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.1193166406357724,2026-08-19
temp=60-70 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1172647641231727,2026-08-19
temp=60-70 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.10966595135268,2026-08-19
temp=80-90 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),0.1063485138387128,2026-08-19
temp=70-80 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.0850462621439325,2026-08-19
temp=80-90 wind=In speed=5-10mph,L,no (CI overlaps baseline),0.0793044094525432,2026-08-19
temp=70-80 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0646099133819371,2026-08-19
temp=80-90 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),0.0580027737648336,2026-08-19
temp=70-80 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0573523335121806,2026-08-19
temp=60-70 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.0522361677317442,2026-08-19
temp=90+ wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0488430804830739,2026-08-19
temp=90+ wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0416880023667058,2026-08-19
temp=70-80 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0378960805776695,2026-08-19
temp=60-70 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0323893657093847,2026-08-19
temp=80-90 wind=In speed=10-15mph,L,no (CI overlaps baseline),0.0320860807709775,2026-08-19
temp=70-80 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0308122578112495,2026-08-19
temp=60-70 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0253414140274839,2026-08-19
temp=90+ wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0225068744629319,2026-08-19
temp=70-80 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),0.0188229215155162,2026-08-19
temp=90+ wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0155233436219006,2026-08-19
temp=60-70 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.006447813493996,2026-08-19
temp=60-70 wind=Out speed=15+mph,L,no (CI overlaps baseline),-0.0004309082671974,2026-08-19
temp=70-80 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.00617647026175,2026-08-19
temp=60-70 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),-0.0120728140421561,2026-08-19
temp=90+ wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0209406468335401,2026-08-19
temp=80-90 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.022566958182013,2026-08-19
temp=70-80 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0258642168121061,2026-08-19
temp=60-70 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.036346560745457,2026-08-19
temp=90+ wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0403483720942585,2026-08-19
temp=80-90 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.0465937691758371,2026-08-19
temp=70-80 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.049813392393505,2026-08-19
temp=60-70 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0554616938032456,2026-08-19
temp=90+ wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0639562385618389,2026-08-19
temp=80-90 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.0706326679183441,2026-08-19
temp=60-70 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0787129506198913,2026-08-19
temp=70-80 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.1003030345659987,2026-08-19
temp=90+ wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.1137238976898421,2026-08-19
temp=<60 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),-0.114499522194333,2026-08-19
temp=<60 wind=Out speed=5-10mph,L,no (CI overlaps baseline),-0.1205839044607158,2026-08-19
temp=70-80 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1224933744890232,2026-08-19
temp=90+ wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1355958787018197,2026-08-19
temp=70-80 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.144691125353795,2026-08-19
temp=60-70 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1492657580388026,2026-08-19
temp=60-70 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.1497966891258025,2026-08-19
temp=<60 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),-0.1535589564788358,2026-08-19
temp=<60 wind=Out speed=10-15mph,L,no (CI overlaps baseline),-0.1593849309521795,2026-08-19
temp=60-70 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.1708110847567397,2026-08-19
temp=<60 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),-0.2033852285464483,2026-08-19
temp=<60 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),-0.2185783564872387,2026-08-19
temp=<60 wind=Out speed=0-5mph,L,no (CI overlaps baseline),-0.2239721420417421,2026-08-19
temp=<60 wind=Cross speed=15+mph,L,no (CI overlaps baseline),-0.2384273404383519,2026-08-19
temp=<60 wind=Out speed=15+mph,L,no (CI overlaps baseline),-0.2436886811857955,2026-08-19
temp=<60 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.2711468863026716,2026-08-19
temp=<60 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.2857521068465405,2026-08-19
temp=<60 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.3035094885630579,2026-08-19
temp=<60 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.3409127107895584,2026-08-19
temp=<60 wind=In speed=0-5mph,L,yes,-0.3573374335433922,2026-08-19
temp=<60 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.3577421947945769,2026-08-19
temp=<60 wind=In speed=15+mph,L,yes,-0.3737590353016242,2026-08-19
temp=90+ wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.2988707119430522,2026-08-19
temp=80-90 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.2819797295855688,2026-08-19
temp=90+ wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2814918833596656,2026-08-19
temp=80-90 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2648113016792432,2026-08-19
temp=90+ wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.2490129269749628,2026-08-19
temp=80-90 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.2327266823670615,2026-08-19
temp=90+ wind=In speed=10-15mph,R,no (CI overlaps baseline),0.2043166770755744,2026-08-19
temp=90+ wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.2036346709921088,2026-08-19
temp=90+ wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.1914531252946378,2026-08-19
temp=80-90 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.1885754979971843,2026-08-19
temp=80-90 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.1879018303937016,2026-08-19
temp=80-90 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.1758693300447393,2026-08-19
temp=60-70 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.1708464598054244,2026-08-19
temp=80-90 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.1600319718245944,2026-08-19
temp=90+ wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1572014851139005,2026-08-19
temp=60-70 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.1550725083106308,2026-08-19
temp=90+ wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.1454605943959848,2026-08-19
temp=80-90 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1420378758203035,2026-08-19
temp=80-90 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.1304413933519017,2026-08-19
temp=60-70 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.1256007068184417,2026-08-19
temp=90+ wind=In speed=5-10mph,R,no (CI overlaps baseline),0.104246879466525,2026-08-19
temp=80-90 wind=In speed=15+mph,R,no (CI overlaps baseline),0.1009399528010992,2026-08-19
temp=70-80 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.0979613088099102,2026-08-19
temp=80-90 wind=In speed=5-10mph,R,no (CI overlaps baseline),0.089736109278079,2026-08-19
temp=60-70 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0850594695705435,2026-08-19
temp=60-70 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.0844410132545612,2026-08-19
temp=70-80 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.0831114934541874,2026-08-19
temp=60-70 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.0733953100818607,2026-08-19
temp=60-70 wind=Varies speed=15+mph,R,no (CI overlaps baseline),0.0697634628575714,2026-08-19
temp=60-70 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.0588586897606067,2026-08-19
temp=90+ wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.0582793277299158,2026-08-19
temp=70-80 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.0553705388751859,2026-08-19
temp=80-90 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.0443384245927731,2026-08-19
temp=90+ wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.0439358528566562,2026-08-19
temp=60-70 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.0423450883802094,2026-08-19
temp=60-70 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.0317042040972144,2026-08-19
temp=80-90 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.0301733709350862,2026-08-19
temp=70-80 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0172192000005144,2026-08-19
temp=90+ wind=Out speed=0-5mph,R,no (CI overlaps baseline),0.0171430075850331,2026-08-19
temp=70-80 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.0166372819105447,2026-08-19
temp=70-80 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.0062445625257163,2026-08-19
temp=60-70 wind=In speed=15+mph,R,no (CI overlaps baseline),0.0046390277470111,2026-08-19
temp=80-90 wind=Out speed=0-5mph,R,no (CI overlaps baseline),0.003714575582485,2026-08-19
temp=60-70 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.0056376239373543,2026-08-19
temp=70-80 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),-0.0074315289021195,2026-08-19
temp=90+ wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.019699710343445,2026-08-19
temp=70-80 wind=Out speed=15+mph,R,no (CI overlaps baseline),-0.0229659501662766,2026-08-19
temp=80-90 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.0326671558767023,2026-08-19
temp=70-80 wind=Out speed=5-10mph,R,no (CI overlaps baseline),-0.0329749666000018,2026-08-19
temp=<60 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),-0.0335305342530319,2026-08-19
temp=<60 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),-0.0466938603522927,2026-08-19
temp=60-70 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.0472672762426491,2026-08-19
temp=70-80 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.0584297576378073,2026-08-19
temp=70-80 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.0680937330597662,2026-08-19
temp=<60 wind=Out speed=10-15mph,R,no (CI overlaps baseline),-0.0712775430750999,2026-08-19
temp=60-70 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.0845042573479071,2026-08-19
temp=80-90 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.0944224095420755,2026-08-19
temp=60-70 wind=Calm speed=10-15mph,R,no (CI overlaps baseline),-0.0983473673259369,2026-08-19
temp=<60 wind=In speed=10-15mph,R,no (CI overlaps baseline),-0.1050724349954507,2026-08-19
temp=<60 wind=Cross speed=15+mph,R,no (CI overlaps baseline),-0.1055877760886035,2026-08-19
temp=70-80 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.10723466601039,2026-08-19
temp=<60 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),-0.1147908181444964,2026-08-19
temp=<60 wind=Varies speed=15+mph,R,no (CI overlaps baseline),-0.1178163767648646,2026-08-19
temp=60-70 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.1178407082920415,2026-08-19
temp=70-80 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),-0.1194418159491175,2026-08-19
temp=<60 wind=Out speed=15+mph,R,no (CI overlaps baseline),-0.1406509382687227,2026-08-19
temp=70-80 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.1422362438161737,2026-08-19
temp=<60 wind=Out speed=5-10mph,R,no (CI overlaps baseline),-0.149509698566738,2026-08-19
temp=70-80 wind=Calm speed=10-15mph,R,no (CI overlaps baseline),-0.155246089439249,2026-08-19
temp=<60 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.1720340220462287,2026-08-19
temp=70-80 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.173564002284346,2026-08-19
temp=60-70 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.1744006743998014,2026-08-19
temp=<60 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.1805835009359347,2026-08-19
temp=80-90 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.1970418166464629,2026-08-19
temp=<60 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.2151996067946948,2026-08-19
temp=<60 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),-0.2259919894749315,2026-08-19
temp=70-80 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.2266998394380577,2026-08-19
temp=<60 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.2461400649541057,2026-08-19
temp=60-70 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.2683141705151082,2026-08-19
temp=<60 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.2738210992516078,2026-08-19
temp=70-80 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.3148830417632868,2026-08-19
temp=<60 wind=Calm speed=0-5mph,R,yes,-0.3985504457991368,2026-08-19
temp=80-90 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.3089456705591031,2026-08-20
temp=80-90 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.3046536291703752,2026-08-20
temp=80-90 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.2971982185804396,2026-08-20
temp=80-90 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.2687201397619587,2026-08-20
temp=80-90 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.2573133660031179,2026-08-20
temp=70-80 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1909851497717736,2026-08-20
temp=70-80 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.1870593265415641,2026-08-20
temp=90+ wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1870038946115364,2026-08-20
temp=70-80 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1802403705428881,2026-08-20
temp=90+ wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.176293149150756,2026-08-20
temp=80-90 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.1707976686525258,2026-08-20
temp=60-70 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1705231765272317,2026-08-20
temp=80-90 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.1669349260329073,2026-08-20
temp=60-70 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.1666612924437358,2026-08-20
temp=80-90 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.1602255921391224,2026-08-20
temp=60-70 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1599534505095947,2026-08-20
temp=70-80 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1541971765348813,2026-08-20
temp=70-80 wind=Calm speed=10-15mph,L,no (CI overlaps baseline),0.1503863952691635,2026-08-20
temp=90+ wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1503325880052939,2026-08-20
temp=70-80 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1437673589267336,2026-08-20
temp=80-90 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.143405187148528,2026-08-20
temp=90+ wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1399359196494807,2026-08-20
temp=60-70 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1343352697912088,2026-08-20
temp=80-90 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.1330679696205994,2026-08-20
temp=60-70 wind=Calm speed=10-15mph,L,no (CI overlaps baseline),0.1305867642007212,2026-08-20
temp=60-70 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1240759477987298,2026-08-20
temp=80-90 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),0.103657616358751,2026-08-20
temp=80-90 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),0.0694383839512338,2026-08-20
temp=80-90 wind=In speed=5-10mph,L,no (CI overlaps baseline),0.0651748383039536,2026-08-20
temp=70-80 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0646926294818204,2026-08-20
temp=70-80 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.0611633941048059,2026-08-20
temp=90+ wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0611135628601497,2026-08-20
temp=70-80 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.055033601520475,2026-08-20
temp=90+ wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0514854893537402,2026-08-20
temp=60-70 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.046299164479657,2026-08-20
temp=60-70 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.0428280776032652,2026-08-20
temp=70-80 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0396675709122991,2026-08-20
temp=60-70 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0367993253965397,2026-08-20
temp=90+ wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0361687595187067,2026-08-20
temp=80-90 wind=In speed=10-15mph,L,no (CI overlaps baseline),0.0320940288273492,2026-08-20
temp=70-80 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0302251919207161,2026-08-20
temp=90+ wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0267567104213088,2026-08-20
temp=60-70 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0216868288397571,2026-08-20
temp=60-70 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0124004218088207,2026-08-20
temp=70-80 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),0.0033650361800454,2026-08-20
temp=80-90 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.0137821970934745,2026-08-20
temp=60-70 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),-0.0140153171143249,2026-08-20
temp=70-80 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0278790117034801,2026-08-20
temp=90+ wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0311602746579311,2026-08-20
temp=70-80 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0317712610345203,2026-08-20
temp=90+ wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0350399469235354,2026-08-20
temp=60-70 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0447410493046278,2026-08-20
temp=80-90 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.0483433317395044,2026-08-20
temp=60-70 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.048568626258967,2026-08-20
temp=70-80 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0619666447349889,2026-08-20
temp=90+ wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0651376072938993,2026-08-20
temp=80-90 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.0708211508603704,2026-08-20
temp=60-70 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0782615189888702,2026-08-20
temp=70-80 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.1038280687640321,2026-08-20
temp=90+ wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.1068631048770792,2026-08-20
temp=<60 wind=Out speed=5-10mph,L,no (CI overlaps baseline),-0.1163434375817461,2026-08-20
temp=<60 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),-0.1244239451764748,2026-08-20
temp=70-80 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1353544103294337,2026-08-20
temp=90+ wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1382867352208933,2026-08-20
temp=60-70 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.1402867679012249,2026-08-20
temp=<60 wind=Out speed=10-15mph,L,no (CI overlaps baseline),-0.1440012098862215,2026-08-20
temp=60-70 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1504222969855652,2026-08-20
temp=<60 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),-0.1518382608022418,2026-08-20
temp=70-80 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.1558537534144249,2026-08-20
temp=60-70 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.1705774583753162,2026-08-20
temp=<60 wind=Out speed=0-5mph,L,no (CI overlaps baseline),-0.2111946701913885,2026-08-20
temp=<60 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),-0.2138413340894265,2026-08-20
temp=<60 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),-0.2184377129089526,2026-08-20
temp=<60 wind=Out speed=15+mph,L,no (CI overlaps baseline),-0.22995697374066,2026-08-20
temp=<60 wind=Cross speed=15+mph,L,no (CI overlaps baseline),-0.2370335097619841,2026-08-20
temp=<60 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.2805456365424891,2026-08-20
temp=<60 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.2834583280271008,2026-08-20
temp=<60 wind=In speed=10-15mph,L,yes,-0.3060456409972916,2026-08-20
temp=<60 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.3373337314541905,2026-08-20
temp=<60 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.3531810128297515,2026-08-20
temp=<60 wind=In speed=0-5mph,L,yes,-0.3608773421792159,2026-08-20
temp=<60 wind=In speed=15+mph,L,yes,-0.376176950041785,2026-08-20
temp=90+ wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.3133602418619576,2026-08-20
temp=80-90 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.2883214352494978,2026-08-20
temp=90+ wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2859194256989188,2026-08-20
temp=80-90 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2613677552581912,2026-08-20
temp=90+ wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.250036686784985,2026-08-20
temp=80-90 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.2261243128454617,2026-08-20
temp=90+ wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.2204242279382637,2026-08-20
temp=90+ wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.2040155278381259,2026-08-20
temp=80-90 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.1970413996128635,2026-08-20
temp=90+ wind=In speed=10-15mph,R,no (CI overlaps baseline),0.1954886640211026,2026-08-20
temp=60-70 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.1858473195128069,2026-08-20
temp=80-90 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.1809268929504155,2026-08-20
temp=80-90 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.172553123550615,2026-08-20
temp=90+ wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1612973238564072,2026-08-20
temp=60-70 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.1609017580575045,2026-08-20
temp=80-90 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.1560783391754483,2026-08-20
temp=90+ wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.1456340453132936,2026-08-20
temp=80-90 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1389771468581362,2026-08-20
temp=60-70 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.1282927545138519,2026-08-20
temp=80-90 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.1235965618196039,2026-08-20
temp=70-80 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.1072098316108007,2026-08-20
temp=60-70 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.1013912195636836,2026-08-20
temp=90+ wind=In speed=5-10mph,R,no (CI overlaps baseline),0.0953698893303931,2026-08-20
temp=80-90 wind=In speed=15+mph,R,no (CI overlaps baseline),0.0889878069454459,2026-08-20
temp=60-70 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.0864882858477777,2026-08-20
temp=70-80 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.083821060640794,2026-08-20
temp=60-70 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0787449158899902,2026-08-20
temp=60-70 wind=Varies speed=15+mph,R,no (CI overlaps baseline),0.0781181852648187,2026-08-20
temp=80-90 wind=In speed=5-10mph,R,no (CI overlaps baseline),0.0742429428402142,2026-08-20
temp=60-70 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.0635120252874672,2026-08-20
temp=90+ wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.0613945031625962,2026-08-20
temp=70-80 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.0532533829123813,2026-08-20
temp=60-70 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.0477022308899157,2026-08-20
temp=80-90 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.0408859269916215,2026-08-20
temp=90+ wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.0389190695521761,2026-08-20
temp=60-70 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.0334851001068983,2026-08-20
temp=70-80 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.0280412439411956,2026-08-20
temp=80-90 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.0188208471578472,2026-08-20
temp=70-80 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.0140762889980725,2026-08-20
temp=90+ wind=Out speed=0-5mph,R,no (CI overlaps baseline),0.0095485869217242,2026-08-20
temp=70-80 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0068208678143106,2026-08-20
temp=60-70 wind=In speed=15+mph,R,no (CI overlaps baseline),0.0015011884169398,2026-08-20
temp=70-80 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),-0.0074509492990286,2026-08-20
temp=80-90 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.0100118449550742,2026-08-20
