factor_type,key,stand,factor,factor_ci_low,factor_ci_high,significant,n
weather,temp=60-70 wind=Out speed=15+mph,R,0.05588783266958597,-0.47132724760454614,0.583102912943718,no (CI overlaps baseline),147
weather,temp=60-70 wind=Out speed=5-10mph,R,0.04179079289415699,-0.37911612345079004,0.46269770923910425,no (CI overlaps baseline),588
weather,temp=80-90 wind=Cross speed=0-5mph,R,0.039218903554429696,-0.3671893508835252,0.4456271579923845,no (CI overlaps baseline),459
weather,temp=90+ wind=Out speed=0-5mph,R,0.0345403674112188,-0.4206576406998147,0.4897383755222524,no (CI overlaps baseline),102
weather,temp=80-90 wind=Varies speed=0-5mph,R,0.03424584000188369,-0.5642213969727713,0.6327130769765386,no (CI overlaps baseline),37
weather,temp=70-80 wind=Cross speed=15+mph,R,0.01923877659982387,-0.48353037190971737,0.5220079251093652,no (CI overlaps baseline),59
weather,temp=70-80 wind=In speed=10-15mph,R,0.008721733865549863,-0.3790012560917958,0.39644472382289564,no (CI overlaps baseline),261
weather,temp=60-70 wind=In speed=15+mph,R,0.006712988374868667,-0.4979941654749015,0.5114201422246389,no (CI overlaps baseline),5
weather,temp=80-90 wind=Out speed=0-5mph,R,0.005660586970919423,-0.3964353765380195,0.40775655047985837,no (CI overlaps baseline),344
weather,temp=70-80 wind=Cross speed=5-10mph,R,0.005604410039814933,-0.37801696068836843,0.3892257807679984,no (CI overlaps baseline),1352
weather,temp=70-80 wind=Varies speed=5-10mph,R,0.0007835000637201883,-0.5808585261191328,0.582425526246573,no (CI overlaps baseline),45
weather,temp=60-70 wind=In speed=5-10mph,R,-0.006762812131488771,-0.39109441818788115,0.3775687939249035,no (CI overlaps baseline),309
weather,temp=90+ wind=In speed=0-5mph,R,-0.013693350926034964,-0.4506498085547984,0.4232631067027284,no (CI overlaps baseline),23
weather,temp=70-80 wind=Out speed=15+mph,R,-0.01370875797746618,-0.4940748691148873,0.46665735315995516,no (CI overlaps baseline),198
weather,temp=70-80 wind=Out speed=5-10mph,R,-0.02692556050854855,-0.4013711537496579,0.3475200327325607,no (CI overlaps baseline),1424
weather,temp=<60 wind=Cross speed=10-15mph,R,-0.034622714460911475,-0.46202081673981477,0.3927753878179918,no (CI overlaps baseline),119
weather,temp=<60 wind=Varies speed=10-15mph,R,-0.03926078111734532,-0.6352891285669714,0.5567675663322806,no (CI overlaps baseline),70
weather,temp=60-70 wind=Cross speed=0-5mph,R,-0.03949710746044166,-0.45048792647072,0.3714937115498369,no (CI overlaps baseline),149
weather,temp=80-90 wind=In speed=0-5mph,R,-0.04129647319559793,-0.41312610849329623,0.3305331621021004,no (CI overlaps baseline),260
weather,temp=70-80 wind=In speed=15+mph,R,-0.05980734636150864,-0.5209805330887266,0.401365840365709,no (CI overlaps baseline),51
weather,temp=<60 wind=Out speed=10-15mph,R,-0.06591705976294948,-0.4801997542149251,0.34836563468902604,no (CI overlaps baseline),376
weather,temp=60-70 wind=Out speed=0-5mph,R,-0.07064136080242456,-0.47497481324736224,0.333692091642513,no (CI overlaps baseline),130
weather,temp=70-80 wind=In speed=5-10mph,R,-0.07243733614999415,-0.41434990117907833,0.26947522887909003,no (CI overlaps baseline),1106
weather,temp=<60 wind=Cross speed=15+mph,R,-0.10035031317159204,-0.5854417822115986,0.38474115586841484,no (CI overlaps baseline),36
weather,temp=70-80 wind=Cross speed=0-5mph,R,-0.10311204241458971,-0.47024977796776635,0.2640256931385869,no (CI overlaps baseline),323
weather,temp=<60 wind=Varies speed=15+mph,R,-0.10468785021000393,-0.724027003003932,0.5146513025839241,no (CI overlaps baseline),17
weather,temp=70-80 wind=Varies speed=0-5mph,R,-0.10743690347659363,-0.6432282155615856,0.42835440860839835,no (CI overlaps baseline),22
weather,temp=<60 wind=In speed=10-15mph,R,-0.10969278726689857,-0.49760822185112796,0.27822264731733104,no (CI overlaps baseline),146
weather,temp=<60 wind=Cross speed=5-10mph,R,-0.11246172347235128,-0.501195983084211,0.2762725361395084,no (CI overlaps baseline),139
weather,temp=60-70 wind=In speed=0-5mph,R,-0.11420625093403591,-0.48167555677939167,0.25326305491131995,no (CI overlaps baseline),151
weather,temp=60-70 wind=Calm speed=10-15mph,R,-0.12780486420262904,-0.6145810294565561,0.35897130105129826,no (CI overlaps baseline),2
weather,temp=<60 wind=Out speed=15+mph,R,-0.1296140598548231,-0.5935261595023584,0.3342980397927122,no (CI overlaps baseline),69
weather,temp=80-90 wind=Calm speed=5-10mph,R,-0.13215693538008155,-0.6067489265876262,0.34243505582746336,no (CI overlaps baseline),31
weather,temp=70-80 wind=Out speed=0-5mph,R,-0.13229014991008614,-0.493401932599677,0.22882163277950474,no (CI overlaps baseline),534
weather,temp=<60 wind=Out speed=5-10mph,R,-0.14134971382764516,-0.5197567231349601,0.2370572954796697,no (CI overlaps baseline),418
weather,temp=<60 wind=In speed=15+mph,R,-0.17053811447260625,-0.6161095060083908,0.27503327706317826,no (CI overlaps baseline),13
weather,temp=70-80 wind=In speed=0-5mph,R,-0.17309397265437354,-0.5011219048879129,0.1549339595791659,no (CI overlaps baseline),286
weather,temp=<60 wind=In speed=5-10mph,R,-0.18174625222438845,-0.5313568870888539,0.16786438264007697,no (CI overlaps baseline),223
weather,temp=70-80 wind=Calm speed=10-15mph,R,-0.18582814791651903,-0.6412374850070108,0.2695811891739728,no (CI overlaps baseline),9
weather,temp=60-70 wind=Calm speed=5-10mph,R,-0.19845573368749347,-0.6376332816998224,0.2407218143248353,no (CI overlaps baseline),15
weather,temp=<60 wind=Cross speed=0-5mph,R,-0.20896025416017938,-0.5781226829242525,0.16020217460389374,no (CI overlaps baseline),58
weather,temp=<60 wind=Varies speed=0-5mph,R,-0.21279634056875563,-0.718432171113006,0.2928394899754947,no (CI overlaps baseline),15
weather,temp=80-90 wind=Calm speed=0-5mph,R,-0.22660322885019712,-0.6252414469492069,0.17203498924881266,no (CI overlaps baseline),89
weather,temp=<60 wind=Out speed=0-5mph,R,-0.23483674057750947,-0.5964578064756065,0.1267843253205876,no (CI overlaps baseline),31
weather,temp=70-80 wind=Calm speed=5-10mph,R,-0.2519680955879988,-0.6605549777031408,0.15661878652714334,no (CI overlaps baseline),21
weather,temp=<60 wind=In speed=0-5mph,R,-0.27100747917985957,-0.6034269017579335,0.06141194339821454,no (CI overlaps baseline),76
weather,temp=60-70 wind=Calm speed=0-5mph,R,-0.2859640514329078,-0.6541482553846083,0.08222015251879267,no (CI overlaps baseline),521
weather,temp=70-80 wind=Calm speed=0-5mph,R,-0.33384313911388686,-0.6754391533718243,0.007752875144050542,no (CI overlaps baseline),3876
weather,temp=<60 wind=Calm speed=0-5mph,R,-0.41332306048976963,-0.7415797198989288,-0.08506640108061037,yes,48
